13:37:27.587 [DEBUG] [main] Application started with classpath: [file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/charsets.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/deploy.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/access-bridge-64.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/cldrdata.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/dnsns.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/jaccess.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/jfxrt.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/localedata.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/nashorn.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/sunec.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/sunjce_provider.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/sunmscapi.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/sunpkcs11.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/zipfs.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/javaws.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/jce.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/jfr.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/jfxswt.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/jsse.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/management-agent.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/plugin.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/resources.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/rt.jar, file:/E:/DevelopWorkspace/IDEAworkspace/springboot-01-helloworld-quick/target/classes/, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-web/2.1.15.RELEASE/spring-boot-starter-web-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter/2.1.15.RELEASE/spring-boot-starter-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot/2.1.15.RELEASE/spring-boot-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-autoconfigure/2.1.15.RELEASE/spring-boot-autoconfigure-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/javax/annotation/javax.annotation-api/1.3.2/javax.annotation-api-1.3.2.jar, file:/E:/MavenRepository2/org/yaml/snakeyaml/1.23/snakeyaml-1.23.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-json/2.1.15.RELEASE/spring-boot-starter-json-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/core/jackson-databind/2.9.10.4/jackson-databind-2.9.10.4.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/core/jackson-annotations/2.9.10/jackson-annotations-2.9.10.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/core/jackson-core/2.9.10/jackson-core-2.9.10.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/datatype/jackson-datatype-jdk8/2.9.10/jackson-datatype-jdk8-2.9.10.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/datatype/jackson-datatype-jsr310/2.9.10/jackson-datatype-jsr310-2.9.10.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/module/jackson-module-parameter-names/2.9.10/jackson-module-parameter-names-2.9.10.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-tomcat/2.1.15.RELEASE/spring-boot-starter-tomcat-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/apache/tomcat/embed/tomcat-embed-core/9.0.36/tomcat-embed-core-9.0.36.jar, file:/E:/MavenRepository2/org/apache/tomcat/embed/tomcat-embed-el/9.0.36/tomcat-embed-el-9.0.36.jar, file:/E:/MavenRepository2/org/apache/tomcat/embed/tomcat-embed-websocket/9.0.36/tomcat-embed-websocket-9.0.36.jar, file:/E:/MavenRepository2/org/hibernate/validator/hibernate-validator/6.0.20.Final/hibernate-validator-6.0.20.Final.jar, file:/E:/MavenRepository2/javax/validation/validation-api/2.0.1.Final/validation-api-2.0.1.Final.jar, file:/E:/MavenRepository2/org/jboss/logging/jboss-logging/3.3.3.Final/jboss-logging-3.3.3.Final.jar, file:/E:/MavenRepository2/com/fasterxml/classmate/1.4.0/classmate-1.4.0.jar, file:/E:/MavenRepository2/org/springframework/spring-web/5.1.16.RELEASE/spring-web-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-beans/5.1.16.RELEASE/spring-beans-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-webmvc/5.1.16.RELEASE/spring-webmvc-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-aop/5.1.16.RELEASE/spring-aop-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-context/5.1.16.RELEASE/spring-context-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-expression/5.1.16.RELEASE/spring-expression-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/slf4j/slf4j-api/1.7.30/slf4j-api-1.7.30.jar, file:/E:/MavenRepository2/org/springframework/spring-core/5.1.16.RELEASE/spring-core-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-jcl/5.1.16.RELEASE/spring-jcl-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-configuration-processor/2.1.15.RELEASE/spring-boot-configuration-processor-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-logging/2.1.15.RELEASE/spring-boot-starter-logging-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/ch/qos/logback/logback-classic/1.2.3/logback-classic-1.2.3.jar, file:/E:/MavenRepository2/ch/qos/logback/logback-core/1.2.3/logback-core-1.2.3.jar, file:/E:/MavenRepository2/org/apache/logging/log4j/log4j-to-slf4j/2.11.2/log4j-to-slf4j-2.11.2.jar, file:/E:/MavenRepository2/org/apache/logging/log4j/log4j-api/2.11.2/log4j-api-2.11.2.jar, file:/E:/MavenRepository2/org/slf4j/jul-to-slf4j/1.7.30/jul-to-slf4j-1.7.30.jar, file:/E:/MavenRepository2/org/webjars/jquery/3.5.1/jquery-3.5.1.jar, file:/E:/MavenRepository2/mysql/mysql-connector-java/8.0.20/mysql-connector-java-8.0.20.jar, file:/E:/MavenRepository2/org/mybatis/spring/boot/mybatis-spring-boot-starter/1.3.1/mybatis-spring-boot-starter-1.3.1.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-jdbc/2.1.15.RELEASE/spring-boot-starter-jdbc-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/com/zaxxer/HikariCP/3.2.0/HikariCP-3.2.0.jar, file:/E:/MavenRepository2/org/springframework/spring-jdbc/5.1.16.RELEASE/spring-jdbc-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/mybatis/spring/boot/mybatis-spring-boot-autoconfigure/1.3.1/mybatis-spring-boot-autoconfigure-1.3.1.jar, file:/E:/MavenRepository2/org/mybatis/mybatis/3.4.5/mybatis-3.4.5.jar, file:/E:/MavenRepository2/org/mybatis/mybatis-spring/1.3.1/mybatis-spring-1.3.1.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-data-mongodb/2.1.15.RELEASE/spring-boot-starter-data-mongodb-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/mongodb/mongodb-driver/3.8.2/mongodb-driver-3.8.2.jar, file:/E:/MavenRepository2/org/mongodb/bson/3.8.2/bson-3.8.2.jar, file:/E:/MavenRepository2/org/mongodb/mongodb-driver-core/3.8.2/mongodb-driver-core-3.8.2.jar, file:/E:/MavenRepository2/org/springframework/data/spring-data-mongodb/2.1.18.RELEASE/spring-data-mongodb-2.1.18.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-tx/5.1.16.RELEASE/spring-tx-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/data/spring-data-commons/2.1.18.RELEASE/spring-data-commons-2.1.18.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-data-mongodb-reactive/2.1.15.RELEASE/spring-boot-starter-data-mongodb-reactive-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/mongodb/mongodb-driver-async/3.8.2/mongodb-driver-async-3.8.2.jar, file:/E:/MavenRepository2/org/mongodb/mongodb-driver-reactivestreams/1.9.2/mongodb-driver-reactivestreams-1.9.2.jar, file:/E:/MavenRepository2/org/reactivestreams/reactive-streams/1.0.3/reactive-streams-1.0.3.jar, file:/E:/MavenRepository2/io/projectreactor/reactor-core/3.2.18.RELEASE/reactor-core-3.2.18.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-amqp/2.1.15.RELEASE/spring-boot-starter-amqp-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-messaging/5.1.16.RELEASE/spring-messaging-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/amqp/spring-rabbit/2.1.15.RELEASE/spring-rabbit-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/com/rabbitmq/amqp-client/5.4.3/amqp-client-5.4.3.jar, file:/E:/MavenRepository2/org/springframework/amqp/spring-amqp/2.1.15.RELEASE/spring-amqp-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/retry/spring-retry/1.2.5.RELEASE/spring-retry-1.2.5.RELEASE.jar, file:/E:/MavenRepository2/com/alibaba/fastjson/1.2.70/fastjson-1.2.70.jar, file:/E:/MavenRepository2/javax/inject/javax.inject/1/javax.inject-1.jar, file:/E:/MavenRepository2/org/aspectj/aspectjweaver/1.9.5/aspectjweaver-1.9.5.jar, file:/D:/DevelopSoft/JetBrains/IntelliJ%20IDEA%202018.1.5/lib/idea_rt.jar, file:/C:/Users/dawsontong/.IntelliJIdea2018.1/system/captureAgent/debugger-agent.jar] Caller+0	 at org.springframework.boot.context.logging.ClasspathLoggingApplicationListener.onApplicationEvent(ClasspathLoggingApplicationListener.java:51)
13:50:59.505 [DEBUG] [cluster-ClusterId{value='5f0fe7a2593ca448b8dd5152', description='null'}-localhost:27017] Updating cluster description to  {type=UNKNOWN, servers=[{address=localhost:27017, type=UNKNOWN, state=CONNECTING, exception={com.mongodb.MongoSocketOpenException: Exception opening socket}, caused by {java.io.IOException: 远程计算机拒绝网络连接。
}}] Caller+0	 at com.mongodb.diagnostics.logging.SLF4JLogger.debug(SLF4JLogger.java:56)
13:51:03.528 [DEBUG] [cluster-ClusterId{value='5f0fe7a1593ca448b8dd5151', description='null'}-192.168.19.128:27017] Checking status of 192.168.19.128:27017 Caller+0	 at com.mongodb.diagnostics.logging.SLF4JLogger.debug(SLF4JLogger.java:56)
13:51:03.528 [DEBUG] [cluster-ClusterId{value='5f0fe7a1593ca448b8dd5151', description='null'}-192.168.19.128:27017] Sending command '{ "ismaster" : 1, "$db" : "admin" }' with request id 255 to database admin on connection [connectionId{localValue:41, serverValue:128}] to server 192.168.19.128:27017 Caller+0	 at com.mongodb.diagnostics.logging.SLF4JLogger.debug(SLF4JLogger.java:56)
13:51:03.529 [DEBUG] [cluster-ClusterId{value='5f0fe7a1593ca448b8dd5151', description='null'}-192.168.19.128:27017] Execution of command with request id 255 completed successfully in 1.41 ms on connection [connectionId{localValue:41, serverValue:128}] to server 192.168.19.128:27017 Caller+0	 at com.mongodb.diagnostics.logging.SLF4JLogger.debug(SLF4JLogger.java:56)
13:51:03.530 [DEBUG] [cluster-ClusterId{value='5f0fe7a1593ca448b8dd5151', description='null'}-192.168.19.128:27017] Updating cluster description to  {type=STANDALONE, servers=[{address=192.168.19.128:27017, type=STANDALONE, roundTripTime=2.9 ms, state=CONNECTED}] Caller+0	 at com.mongodb.diagnostics.logging.SLF4JLogger.debug(SLF4JLogger.java:56)
13:51:31.290 [DEBUG] [main] Application started with classpath: [file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/charsets.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/deploy.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/access-bridge-64.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/cldrdata.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/dnsns.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/jaccess.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/jfxrt.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/localedata.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/nashorn.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/sunec.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/sunjce_provider.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/sunmscapi.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/sunpkcs11.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/ext/zipfs.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/javaws.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/jce.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/jfr.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/jfxswt.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/jsse.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/management-agent.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/plugin.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/resources.jar, file:/D:/DevelopSoft/JDK/jdk1.8.0_162/jdk1.8.0_162/jre/lib/rt.jar, file:/E:/DevelopWorkspace/IDEAworkspace/springboot-01-helloworld-quick/target/classes/, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-web/2.1.15.RELEASE/spring-boot-starter-web-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter/2.1.15.RELEASE/spring-boot-starter-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot/2.1.15.RELEASE/spring-boot-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-autoconfigure/2.1.15.RELEASE/spring-boot-autoconfigure-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/javax/annotation/javax.annotation-api/1.3.2/javax.annotation-api-1.3.2.jar, file:/E:/MavenRepository2/org/yaml/snakeyaml/1.23/snakeyaml-1.23.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-json/2.1.15.RELEASE/spring-boot-starter-json-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/core/jackson-databind/2.9.10.4/jackson-databind-2.9.10.4.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/core/jackson-annotations/2.9.10/jackson-annotations-2.9.10.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/core/jackson-core/2.9.10/jackson-core-2.9.10.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/datatype/jackson-datatype-jdk8/2.9.10/jackson-datatype-jdk8-2.9.10.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/datatype/jackson-datatype-jsr310/2.9.10/jackson-datatype-jsr310-2.9.10.jar, file:/E:/MavenRepository2/com/fasterxml/jackson/module/jackson-module-parameter-names/2.9.10/jackson-module-parameter-names-2.9.10.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-tomcat/2.1.15.RELEASE/spring-boot-starter-tomcat-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/apache/tomcat/embed/tomcat-embed-core/9.0.36/tomcat-embed-core-9.0.36.jar, file:/E:/MavenRepository2/org/apache/tomcat/embed/tomcat-embed-el/9.0.36/tomcat-embed-el-9.0.36.jar, file:/E:/MavenRepository2/org/apache/tomcat/embed/tomcat-embed-websocket/9.0.36/tomcat-embed-websocket-9.0.36.jar, file:/E:/MavenRepository2/org/hibernate/validator/hibernate-validator/6.0.20.Final/hibernate-validator-6.0.20.Final.jar, file:/E:/MavenRepository2/javax/validation/validation-api/2.0.1.Final/validation-api-2.0.1.Final.jar, file:/E:/MavenRepository2/org/jboss/logging/jboss-logging/3.3.3.Final/jboss-logging-3.3.3.Final.jar, file:/E:/MavenRepository2/com/fasterxml/classmate/1.4.0/classmate-1.4.0.jar, file:/E:/MavenRepository2/org/springframework/spring-web/5.1.16.RELEASE/spring-web-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-beans/5.1.16.RELEASE/spring-beans-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-webmvc/5.1.16.RELEASE/spring-webmvc-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-aop/5.1.16.RELEASE/spring-aop-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-context/5.1.16.RELEASE/spring-context-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-expression/5.1.16.RELEASE/spring-expression-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/slf4j/slf4j-api/1.7.30/slf4j-api-1.7.30.jar, file:/E:/MavenRepository2/org/springframework/spring-core/5.1.16.RELEASE/spring-core-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-jcl/5.1.16.RELEASE/spring-jcl-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-configuration-processor/2.1.15.RELEASE/spring-boot-configuration-processor-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-logging/2.1.15.RELEASE/spring-boot-starter-logging-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/ch/qos/logback/logback-classic/1.2.3/logback-classic-1.2.3.jar, file:/E:/MavenRepository2/ch/qos/logback/logback-core/1.2.3/logback-core-1.2.3.jar, file:/E:/MavenRepository2/org/apache/logging/log4j/log4j-to-slf4j/2.11.2/log4j-to-slf4j-2.11.2.jar, file:/E:/MavenRepository2/org/apache/logging/log4j/log4j-api/2.11.2/log4j-api-2.11.2.jar, file:/E:/MavenRepository2/org/slf4j/jul-to-slf4j/1.7.30/jul-to-slf4j-1.7.30.jar, file:/E:/MavenRepository2/org/webjars/jquery/3.5.1/jquery-3.5.1.jar, file:/E:/MavenRepository2/mysql/mysql-connector-java/8.0.20/mysql-connector-java-8.0.20.jar, file:/E:/MavenRepository2/org/mybatis/spring/boot/mybatis-spring-boot-starter/1.3.1/mybatis-spring-boot-starter-1.3.1.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-jdbc/2.1.15.RELEASE/spring-boot-starter-jdbc-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/com/zaxxer/HikariCP/3.2.0/HikariCP-3.2.0.jar, file:/E:/MavenRepository2/org/springframework/spring-jdbc/5.1.16.RELEASE/spring-jdbc-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/mybatis/spring/boot/mybatis-spring-boot-autoconfigure/1.3.1/mybatis-spring-boot-autoconfigure-1.3.1.jar, file:/E:/MavenRepository2/org/mybatis/mybatis/3.4.5/mybatis-3.4.5.jar, file:/E:/MavenRepository2/org/mybatis/mybatis-spring/1.3.1/mybatis-spring-1.3.1.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-data-mongodb/2.1.15.RELEASE/spring-boot-starter-data-mongodb-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/mongodb/mongodb-driver/3.8.2/mongodb-driver-3.8.2.jar, file:/E:/MavenRepository2/org/mongodb/bson/3.8.2/bson-3.8.2.jar, file:/E:/MavenRepository2/org/mongodb/mongodb-driver-core/3.8.2/mongodb-driver-core-3.8.2.jar, file:/E:/MavenRepository2/org/springframework/data/spring-data-mongodb/2.1.18.RELEASE/spring-data-mongodb-2.1.18.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-tx/5.1.16.RELEASE/spring-tx-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/data/spring-data-commons/2.1.18.RELEASE/spring-data-commons-2.1.18.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-data-mongodb-reactive/2.1.15.RELEASE/spring-boot-starter-data-mongodb-reactive-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/mongodb/mongodb-driver-async/3.8.2/mongodb-driver-async-3.8.2.jar, file:/E:/MavenRepository2/org/mongodb/mongodb-driver-reactivestreams/1.9.2/mongodb-driver-reactivestreams-1.9.2.jar, file:/E:/MavenRepository2/org/reactivestreams/reactive-streams/1.0.3/reactive-streams-1.0.3.jar, file:/E:/MavenRepository2/io/projectreactor/reactor-core/3.2.18.RELEASE/reactor-core-3.2.18.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/boot/spring-boot-starter-amqp/2.1.15.RELEASE/spring-boot-starter-amqp-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/spring-messaging/5.1.16.RELEASE/spring-messaging-5.1.16.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/amqp/spring-rabbit/2.1.15.RELEASE/spring-rabbit-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/com/rabbitmq/amqp-client/5.4.3/amqp-client-5.4.3.jar, file:/E:/MavenRepository2/org/springframework/amqp/spring-amqp/2.1.15.RELEASE/spring-amqp-2.1.15.RELEASE.jar, file:/E:/MavenRepository2/org/springframework/retry/spring-retry/1.2.5.RELEASE/spring-retry-1.2.5.RELEASE.jar, file:/E:/MavenRepository2/com/alibaba/fastjson/1.2.70/fastjson-1.2.70.jar, file:/E:/MavenRepository2/javax/inject/javax.inject/1/javax.inject-1.jar, file:/E:/MavenRepository2/org/aspectj/aspectjweaver/1.9.5/aspectjweaver-1.9.5.jar, file:/D:/DevelopSoft/JetBrains/IntelliJ%20IDEA%202018.1.5/lib/idea_rt.jar, file:/C:/Users/dawsontong/.IntelliJIdea2018.1/system/captureAgent/debugger-agent.jar] Caller+0	 at org.springframework.boot.context.logging.ClasspathLoggingApplicationListener.onApplicationEvent(ClasspathLoggingApplicationListener.java:51)
13:51:31.397 [DEBUG] [main] Found key 'spring.application.name' in PropertySource 'configurationProperties' with value of type String Caller+0	 at org.springframework.core.env.PropertySourcesPropertyResolver.logKeyFound(PropertySourcesPropertyResolver.java:115)
13:51:31.405 [INFO ] [main] Starting Springboot01HelloworldQuickApplication on DESKTOP-UCI75P9 with PID 21692 (E:\DevelopWorkspace\IDEAworkspace\springboot-01-helloworld-quick\target\classes started by dawsontong in E:\DevelopWorkspace\IDEAworkspace\springboot-01-helloworld-quick) Caller+0	 at org.springframework.boot.StartupInfoLogger.logStarting(StartupInfoLogger.java:50)
13:51:31.406 [DEBUG] [main] Running with Spring Boot v2.1.15.RELEASE, Spring v5.1.16.RELEASE Caller+0	 at org.springframework.boot.StartupInfoLogger.logStarting(StartupInfoLogger.java:53)
13:51:31.407 [INFO ] [main] No active profile set, falling back to default profiles: default Caller+0	 at org.springframework.boot.SpringApplication.logStartupProfileInfo(SpringApplication.java:648)
13:51:31.407 [DEBUG] [main] Loading source class com.it.springboot.Springboot01HelloworldQuickApplication Caller+0	 at org.springframework.boot.SpringApplication.load(SpringApplication.java:676)
13:51:31.515 [DEBUG] [main] Loaded config file 'file:/E:/DevelopWorkspace/IDEAworkspace/springboot-01-helloworld-quick/target/classes/config/application.yml' (classpath:/config/application.yml) Caller+0	 at org.springframework.boot.logging.DeferredLog.logTo(DeferredLog.java:222)
13:51:31.517 [DEBUG] [main] Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@45815ffc Caller+0	 at org.springframework.context.support.AbstractApplicationContext.prepareRefresh(AbstractApplicationContext.java:595)
13:51:31.551 [DEBUG] [main] Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' Caller+0	 at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:217)
13:51:31.570 [DEBUG] [main] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory' Caller+0	 at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:217)
13:51:31.663 [DEBUG] [main] Identified candidate component class: file [E:\DevelopWorkspace\IDEAworkspace\springboot-01-helloworld-quick\target\classes\com\it\springboot\amqp\comsummer\AMQPReceivingBean.class] Caller+0	 at org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider.scanCandidateComponents(ClassPathScanningCandidateComponentProvider.java:435)
13:51:31.674 [DEBUG] [main] Identified candidate component class: file [E:\DevelopWorkspace\IDEAworkspace\springboot-01-helloworld-quick\target\classes\com\it\springboot\amqp\producer\SendMsgController.class] Caller+0	 at org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider.scanCandidateComponents(ClassPathScanningCandidateComponentProvider.java:435)
13:51:31.677 [DEBUG] [main] Identified candidate component class: file [E:\DevelopWorkspace\IDEAworkspace\springboot-01-helloworld-quick\target\classes\com\it\springboot\amqp\producer\TopicRabbitConfig.class] Caller+0	 at org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider.scanCandidateComponents(ClassPathScanningCandidateComponentProvider.java:435)
13:51:31.682 [DEBUG] [main] Identified candidate component class: file [E:\DevelopWorkspace\IDEAworkspace\springboot-01-helloworld-quick\target\classes\com\it\springboot\aop\LoggingAspect.class] Caller+0	 at org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider.scanCandidateComponents(ClassPathScanningCandidateComponentProvider.java:435)
13:51:31.684 [DEBUG] [main] Identified candidate component class: file [E:\DevelopWorkspace\IDEAworkspace\springboot-01-helloworld-quick\target\classes\com\it\springboot\autoConfig\HelloAutoConfiguration.class] Caller+0	 at org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider.scanCandidateComponents(ClassPathScanningCandidateComponentProvider.java:435)
